Annee;Academie.origine;Academie.recrutement;Groupe.CNU;MCF
2014;AMIENS;BESANCON;Droit;
2014;BESANCON;BESANCON;Droit;
2014;BORDEAUX;BESANCON;Droit;
2014;CAEN;BESANCON;Droit;
2014;CLERMONT-FERRAND;BESANCON;Droit;
2014;CRETEIL;BESANCON;Droit;
2014;DIJON;BESANCON;Droit;
2014;GRENOBLE;BESANCON;Droit;
2014;LILLE;BESANCON;Droit;
2014;LIMOGES;BESANCON;Droit;
2014;LYON;BESANCON;Droit;
2014;MONTPELLIER;BESANCON;Droit;
2014;NANCY-METZ;BESANCON;Droit;1
2014;NANTES;BESANCON;Droit;
2014;NICE;BESANCON;Droit;
2014;ORLEANS-TOURS;BESANCON;Droit;
2014;PARIS;BESANCON;Droit;
2014;POITIERS;BESANCON;Droit;
2014;REIMS;BESANCON;Droit;
2014;RENNES;BESANCON;Droit;
2014;ROUEN;BESANCON;Droit;
2014;STRASBOURG;BESANCON;Droit;
2014;TOULOUSE;BESANCON;Droit;
2014;VERSAILLES;BESANCON;Droit;
2014;AIX-MARSEILLE;BORDEAUX;Droit;
2014;AMIENS;BORDEAUX;Droit;
2014;BESANCON;BORDEAUX;Droit;
2014;BORDEAUX;BORDEAUX;Droit;2
2014;CAEN;BORDEAUX;Droit;
2014;CLERMONT-FERRAND;BORDEAUX;Droit;
2014;CRETEIL;BORDEAUX;Droit;
2014;DIJON;BORDEAUX;Droit;
2014;GRENOBLE;BORDEAUX;Droit;
2014;LILLE;BORDEAUX;Droit;
2014;LIMOGES;BORDEAUX;Droit;
2014;LYON;BORDEAUX;Droit;
2014;MONTPELLIER;BORDEAUX;Droit;
2014;NANCY-METZ;BORDEAUX;Droit;
2014;NANTES;BORDEAUX;Droit;
2014;NICE;BORDEAUX;Droit;
2014;ORLEANS-TOURS;BORDEAUX;Droit;
2014;PARIS;BORDEAUX;Droit;
2014;POITIERS;BORDEAUX;Droit;
2014;REIMS;BORDEAUX;Droit;
2014;RENNES;BORDEAUX;Droit;
2014;ROUEN;BORDEAUX;Droit;
2014;STRASBOURG;BORDEAUX;Droit;
2014;TOULOUSE;BORDEAUX;Droit;
2014;VERSAILLES;BORDEAUX;Droit;1
2014;AIX-MARSEILLE;DIJON;Droit;
2014;AMIENS;DIJON;Droit;
2014;BESANCON;DIJON;Droit;
2014;BORDEAUX;DIJON;Droit;
2014;CAEN;DIJON;Droit;
2014;CLERMONT-FERRAND;DIJON;Droit;1
2014;CRETEIL;DIJON;Droit;
2014;DIJON;DIJON;Droit;1
2014;GRENOBLE;DIJON;Droit;
2014;LILLE;DIJON;Droit;
2014;LIMOGES;DIJON;Droit;
2014;LYON;DIJON;Droit;
2014;MONTPELLIER;DIJON;Droit;
2014;NANCY-METZ;DIJON;Droit;
2014;NANTES;DIJON;Droit;
2014;NICE;DIJON;Droit;
2014;ORLEANS-TOURS;DIJON;Droit;
2014;PARIS;DIJON;Droit;
2014;POITIERS;DIJON;Droit;
2014;REIMS;DIJON;Droit;
2014;RENNES;DIJON;Droit;
2014;ROUEN;DIJON;Droit;
2014;STRASBOURG;DIJON;Droit;
2014;TOULOUSE;DIJON;Droit;
2014;VERSAILLES;DIJON;Droit;
2014;AIX-MARSEILLE;GRENOBLE;Droit;
2014;AMIENS;GRENOBLE;Droit;
2014;BESANCON;GRENOBLE;Droit;
2014;BORDEAUX;GRENOBLE;Droit;
2014;CAEN;GRENOBLE;Droit;
2014;CLERMONT-FERRAND;GRENOBLE;Droit;
2014;CRETEIL;GRENOBLE;Droit;
2014;DIJON;GRENOBLE;Droit;
2014;GRENOBLE;GRENOBLE;Droit;3
2014;LILLE;GRENOBLE;Droit;
2014;LIMOGES;GRENOBLE;Droit;
2014;LYON;GRENOBLE;Droit;
2014;MONTPELLIER;GRENOBLE;Droit;
2014;NANCY-METZ;GRENOBLE;Droit;
2014;NANTES;GRENOBLE;Droit;
2014;NICE;GRENOBLE;Droit;
2014;ORLEANS-TOURS;GRENOBLE;Droit;
2014;PARIS;GRENOBLE;Droit;
2014;POITIERS;GRENOBLE;Droit;
2014;REIMS;GRENOBLE;Droit;
2014;RENNES;GRENOBLE;Droit;
2014;ROUEN;GRENOBLE;Droit;
2014;STRASBOURG;GRENOBLE;Droit;
2014;TOULOUSE;GRENOBLE;Droit;
2014;VERSAILLES;GRENOBLE;Droit;
2014;AIX-MARSEILLE;LILLE;Droit;
2014;AMIENS;LILLE;Droit;
2014;BESANCON;LILLE;Droit;
2014;BORDEAUX;LILLE;Droit;
2014;CAEN;LILLE;Droit;
2014;CLERMONT-FERRAND;LILLE;Droit;
2014;CRETEIL;LILLE;Droit;1
2014;DIJON;LILLE;Droit;
2014;GRENOBLE;LILLE;Droit;
2014;LILLE;LILLE;Droit;
2014;LIMOGES;LILLE;Droit;
2014;LYON;LILLE;Droit;
2014;MONTPELLIER;LILLE;Droit;
2014;NANCY-METZ;LILLE;Droit;
2014;NANTES;LILLE;Droit;
2014;NICE;LILLE;Droit;1
2014;ORLEANS-TOURS;LILLE;Droit;
2014;PARIS;LILLE;Droit;
2014;POITIERS;LILLE;Droit;
2014;REIMS;LILLE;Droit;
2014;RENNES;LILLE;Droit;
2014;ROUEN;LILLE;Droit;
2014;STRASBOURG;LILLE;Droit;
2014;TOULOUSE;LILLE;Droit;
2014;VERSAILLES;LILLE;Droit;
2014;AIX-MARSEILLE;LIMOGES;Droit;
2014;AMIENS;LIMOGES;Droit;
2014;BESANCON;LIMOGES;Droit;
2014;BORDEAUX;LIMOGES;Droit;
2014;CAEN;LIMOGES;Droit;
2014;CLERMONT-FERRAND;LIMOGES;Droit;
2014;CRETEIL;LIMOGES;Droit;
2014;DIJON;LIMOGES;Droit;
2014;GRENOBLE;LIMOGES;Droit;
2014;LILLE;LIMOGES;Droit;
2014;LIMOGES;LIMOGES;Droit;
2014;LYON;LIMOGES;Droit;
2014;MONTPELLIER;LIMOGES;Droit;
2014;NANCY-METZ;LIMOGES;Droit;
2014;NANTES;LIMOGES;Droit;
2014;NICE;LIMOGES;Droit;
2014;ORLEANS-TOURS;LIMOGES;Droit;1
2014;PARIS;LIMOGES;Droit;
2014;POITIERS;LIMOGES;Droit;
2014;REIMS;LIMOGES;Droit;
2014;RENNES;LIMOGES;Droit;
2014;ROUEN;LIMOGES;Droit;
2014;STRASBOURG;LIMOGES;Droit;
2014;TOULOUSE;LIMOGES;Droit;
2014;VERSAILLES;LIMOGES;Droit;
2014;AIX-MARSEILLE;LYON;Droit;
2014;AMIENS;LYON;Droit;
2014;BESANCON;LYON;Droit;
2014;BORDEAUX;LYON;Droit;
2014;CAEN;LYON;Droit;
2014;CLERMONT-FERRAND;LYON;Droit;
2014;CRETEIL;LYON;Droit;
2014;DIJON;LYON;Droit;
2014;GRENOBLE;LYON;Droit;
2014;LILLE;LYON;Droit;
2014;LIMOGES;LYON;Droit;
2014;LYON;LYON;Droit;3
2014;MONTPELLIER;LYON;Droit;
2014;NANCY-METZ;LYON;Droit;
2014;NANTES;LYON;Droit;
2014;NICE;LYON;Droit;1
2014;ORLEANS-TOURS;LYON;Droit;
2014;PARIS;LYON;Droit;
2014;POITIERS;LYON;Droit;
2014;REIMS;LYON;Droit;
2014;RENNES;LYON;Droit;
2014;ROUEN;LYON;Droit;
2014;STRASBOURG;LYON;Droit;1
2014;TOULOUSE;LYON;Droit;
2014;VERSAILLES;LYON;Droit;
2014;AIX-MARSEILLE;MONTPELLIER;Droit;1
2014;AMIENS;MONTPELLIER;Droit;
2014;BESANCON;MONTPELLIER;Droit;
2014;BORDEAUX;MONTPELLIER;Droit;
2014;CAEN;MONTPELLIER;Droit;
2014;CLERMONT-FERRAND;MONTPELLIER;Droit;
2014;CRETEIL;MONTPELLIER;Droit;
2014;DIJON;MONTPELLIER;Droit;
2014;GRENOBLE;MONTPELLIER;Droit;
2014;LILLE;MONTPELLIER;Droit;
2014;LIMOGES;MONTPELLIER;Droit;
2014;LYON;MONTPELLIER;Droit;
2014;MONTPELLIER;MONTPELLIER;Droit;1
2014;NANCY-METZ;MONTPELLIER;Droit;
2014;NANTES;MONTPELLIER;Droit;
2014;NICE;MONTPELLIER;Droit;
2014;ORLEANS-TOURS;MONTPELLIER;Droit;
2014;PARIS;MONTPELLIER;Droit;
2014;POITIERS;MONTPELLIER;Droit;
2014;REIMS;MONTPELLIER;Droit;
2014;RENNES;MONTPELLIER;Droit;
2014;ROUEN;MONTPELLIER;Droit;
2014;STRASBOURG;MONTPELLIER;Droit;1
2014;TOULOUSE;MONTPELLIER;Droit;
2014;VERSAILLES;MONTPELLIER;Droit;
2014;AIX-MARSEILLE;NANCY-METZ;Droit;
2014;AMIENS;NANCY-METZ;Droit;
2014;BESANCON;NANCY-METZ;Droit;1
2014;BORDEAUX;NANCY-METZ;Droit;
2014;CAEN;NANCY-METZ;Droit;
2014;CLERMONT-FERRAND;NANCY-METZ;Droit;
2014;CRETEIL;NANCY-METZ;Droit;
2014;DIJON;NANCY-METZ;Droit;
2014;GRENOBLE;NANCY-METZ;Droit;
2014;LILLE;NANCY-METZ;Droit;
2014;LIMOGES;NANCY-METZ;Droit;
2014;LYON;NANCY-METZ;Droit;
2014;MONTPELLIER;NANCY-METZ;Droit;
2014;NANCY-METZ;NANCY-METZ;Droit;2
2014;NANTES;NANCY-METZ;Droit;
2014;NICE;NANCY-METZ;Droit;
2014;ORLEANS-TOURS;NANCY-METZ;Droit;
2014;PARIS;NANCY-METZ;Droit;
2014;POITIERS;NANCY-METZ;Droit;
2014;REIMS;NANCY-METZ;Droit;
2014;RENNES;NANCY-METZ;Droit;
2014;ROUEN;NANCY-METZ;Droit;
2014;STRASBOURG;NANCY-METZ;Droit;1
2014;TOULOUSE;NANCY-METZ;Droit;
2014;VERSAILLES;NANCY-METZ;Droit;
2014;AIX-MARSEILLE;NANTES;Droit;
2014;AMIENS;NANTES;Droit;
2014;BESANCON;NANTES;Droit;
2014;BORDEAUX;NANTES;Droit;
2014;CAEN;NANTES;Droit;
2014;CLERMONT-FERRAND;NANTES;Droit;
2014;CRETEIL;NANTES;Droit;
2014;DIJON;NANTES;Droit;
2014;GRENOBLE;NANTES;Droit;
2014;LILLE;NANTES;Droit;1
2014;LIMOGES;NANTES;Droit;
2014;LYON;NANTES;Droit;
2014;MONTPELLIER;NANTES;Droit;
2014;NANCY-METZ;NANTES;Droit;
2014;NANTES;NANTES;Droit;
2014;NICE;NANTES;Droit;
2014;ORLEANS-TOURS;NANTES;Droit;
2014;PARIS;NANTES;Droit;
2014;POITIERS;NANTES;Droit;
2014;REIMS;NANTES;Droit;
2014;RENNES;NANTES;Droit;1
2014;ROUEN;NANTES;Droit;
2014;STRASBOURG;NANTES;Droit;
2014;TOULOUSE;NANTES;Droit;
2014;VERSAILLES;NANTES;Droit;
2014;AIX-MARSEILLE;NICE;Droit;
2014;AMIENS;NICE;Droit;
2014;BESANCON;NICE;Droit;
2014;BORDEAUX;NICE;Droit;
2014;CAEN;NICE;Droit;
2014;CLERMONT-FERRAND;NICE;Droit;
2014;CRETEIL;NICE;Droit;
2014;DIJON;NICE;Droit;
2014;GRENOBLE;NICE;Droit;1
2014;LILLE;NICE;Droit;
2014;LIMOGES;NICE;Droit;
2014;LYON;NICE;Droit;
2014;MONTPELLIER;NICE;Droit;
2014;NANCY-METZ;NICE;Droit;
2014;NANTES;NICE;Droit;
2014;NICE;NICE;Droit;
2014;ORLEANS-TOURS;NICE;Droit;
2014;PARIS;NICE;Droit;1
2014;POITIERS;NICE;Droit;
2014;REIMS;NICE;Droit;
2014;RENNES;NICE;Droit;
2014;ROUEN;NICE;Droit;
2014;STRASBOURG;NICE;Droit;
2014;TOULOUSE;NICE;Droit;
2014;VERSAILLES;NICE;Droit;
2014;AIX-MARSEILLE;PACIFIQUE;Droit;
2014;AMIENS;PACIFIQUE;Droit;
2014;BESANCON;PACIFIQUE;Droit;
2014;BORDEAUX;PACIFIQUE;Droit;
2014;CAEN;PACIFIQUE;Droit;
2014;CLERMONT-FERRAND;PACIFIQUE;Droit;
2014;CRETEIL;PACIFIQUE;Droit;
2014;DIJON;PACIFIQUE;Droit;
2014;GRENOBLE;PACIFIQUE;Droit;
2014;LILLE;PACIFIQUE;Droit;1
2014;LIMOGES;PACIFIQUE;Droit;
2014;LYON;PACIFIQUE;Droit;
2014;MONTPELLIER;PACIFIQUE;Droit;
2014;NANCY-METZ;PACIFIQUE;Droit;
2014;NANTES;PACIFIQUE;Droit;
2014;NICE;PACIFIQUE;Droit;
2014;ORLEANS-TOURS;PACIFIQUE;Droit;
2014;PARIS;PACIFIQUE;Droit;
2014;POITIERS;PACIFIQUE;Droit;
2014;REIMS;PACIFIQUE;Droit;
2014;RENNES;PACIFIQUE;Droit;
2014;ROUEN;PACIFIQUE;Droit;
2014;STRASBOURG;PACIFIQUE;Droit;
2014;TOULOUSE;PACIFIQUE;Droit;
2014;VERSAILLES;PACIFIQUE;Droit;
2014;AIX-MARSEILLE;PARIS;Droit;
2014;AMIENS;PARIS;Droit;
2014;BESANCON;PARIS;Droit;1
2014;BORDEAUX;PARIS;Droit;
2014;CAEN;PARIS;Droit;
2014;CLERMONT-FERRAND;PARIS;Droit;
2014;CRETEIL;PARIS;Droit;
2014;DIJON;PARIS;Droit;
2014;GRENOBLE;PARIS;Droit;
2014;LILLE;PARIS;Droit;
2014;LIMOGES;PARIS;Droit;
2014;LYON;PARIS;Droit;
2014;MONTPELLIER;PARIS;Droit;
2014;NANCY-METZ;PARIS;Droit;
2014;NANTES;PARIS;Droit;
2014;NICE;PARIS;Droit;
2014;ORLEANS-TOURS;PARIS;Droit;
2014;PARIS;PARIS;Droit;1
2014;POITIERS;PARIS;Droit;
2014;REIMS;PARIS;Droit;
2014;RENNES;PARIS;Droit;
2014;ROUEN;PARIS;Droit;1
2014;STRASBOURG;PARIS;Droit;
2014;TOULOUSE;PARIS;Droit;1
2014;VERSAILLES;PARIS;Droit;2
2014;AIX-MARSEILLE;RENNES;Droit;
2014;AMIENS;RENNES;Droit;
2014;BESANCON;RENNES;Droit;
2014;BORDEAUX;RENNES;Droit;
2014;CAEN;RENNES;Droit;
2014;CLERMONT-FERRAND;RENNES;Droit;
2014;CRETEIL;RENNES;Droit;
2014;DIJON;RENNES;Droit;
2014;GRENOBLE;RENNES;Droit;
2014;LILLE;RENNES;Droit;
2014;LIMOGES;RENNES;Droit;
2014;LYON;RENNES;Droit;
2014;MONTPELLIER;RENNES;Droit;
2014;NANCY-METZ;RENNES;Droit;
2014;NANTES;RENNES;Droit;1
2014;NICE;RENNES;Droit;
2014;ORLEANS-TOURS;RENNES;Droit;
2014;PARIS;RENNES;Droit;
2014;POITIERS;RENNES;Droit;
2014;REIMS;RENNES;Droit;1
2014;RENNES;RENNES;Droit;1
2014;ROUEN;RENNES;Droit;
2014;STRASBOURG;RENNES;Droit;
2014;TOULOUSE;RENNES;Droit;
2014;VERSAILLES;RENNES;Droit;
2014;AIX-MARSEILLE;ROUEN;Droit;1
2014;AMIENS;ROUEN;Droit;
2014;BESANCON;ROUEN;Droit;
2014;BORDEAUX;ROUEN;Droit;
2014;CAEN;ROUEN;Droit;
2014;CLERMONT-FERRAND;ROUEN;Droit;
2014;CRETEIL;ROUEN;Droit;
2014;DIJON;ROUEN;Droit;
2014;GRENOBLE;ROUEN;Droit;
2014;LILLE;ROUEN;Droit;
2014;LIMOGES;ROUEN;Droit;
2014;LYON;ROUEN;Droit;
2014;MONTPELLIER;ROUEN;Droit;
2014;NANCY-METZ;ROUEN;Droit;
2014;NANTES;ROUEN;Droit;
2014;NICE;ROUEN;Droit;
2014;ORLEANS-TOURS;ROUEN;Droit;
2014;PARIS;ROUEN;Droit;
2014;POITIERS;ROUEN;Droit;
2014;REIMS;ROUEN;Droit;
2014;RENNES;ROUEN;Droit;
2014;ROUEN;ROUEN;Droit;
2014;STRASBOURG;ROUEN;Droit;
2014;TOULOUSE;ROUEN;Droit;
2014;VERSAILLES;ROUEN;Droit;
2014;AIX-MARSEILLE;STRASBOURG;Droit;
2014;AMIENS;STRASBOURG;Droit;
2014;BESANCON;STRASBOURG;Droit;
2014;BORDEAUX;STRASBOURG;Droit;
2014;CAEN;STRASBOURG;Droit;
2014;CLERMONT-FERRAND;STRASBOURG;Droit;
2014;CRETEIL;STRASBOURG;Droit;
2014;DIJON;STRASBOURG;Droit;
2014;GRENOBLE;STRASBOURG;Droit;
2014;LILLE;STRASBOURG;Droit;
2014;LIMOGES;STRASBOURG;Droit;
2014;LYON;STRASBOURG;Droit;
2014;MONTPELLIER;STRASBOURG;Droit;1
2014;NANCY-METZ;STRASBOURG;Droit;
2014;NANTES;STRASBOURG;Droit;
2014;NICE;STRASBOURG;Droit;
2014;ORLEANS-TOURS;STRASBOURG;Droit;1
2014;PARIS;STRASBOURG;Droit;
2014;POITIERS;STRASBOURG;Droit;1
2014;REIMS;STRASBOURG;Droit;
2014;RENNES;STRASBOURG;Droit;
2014;ROUEN;STRASBOURG;Droit;
2014;STRASBOURG;STRASBOURG;Droit;
2014;TOULOUSE;STRASBOURG;Droit;
2014;VERSAILLES;STRASBOURG;Droit;
2014;AIX-MARSEILLE;TOULOUSE;Droit;
2014;AMIENS;TOULOUSE;Droit;
2014;BESANCON;TOULOUSE;Droit;
2014;BORDEAUX;TOULOUSE;Droit;1
2014;CAEN;TOULOUSE;Droit;
2014;CLERMONT-FERRAND;TOULOUSE;Droit;
2014;CRETEIL;TOULOUSE;Droit;
2014;DIJON;TOULOUSE;Droit;
2014;GRENOBLE;TOULOUSE;Droit;
2014;LILLE;TOULOUSE;Droit;
2014;LIMOGES;TOULOUSE;Droit;
2014;LYON;TOULOUSE;Droit;
2014;MONTPELLIER;TOULOUSE;Droit;
2014;NANCY-METZ;TOULOUSE;Droit;
2014;NANTES;TOULOUSE;Droit;
2014;NICE;TOULOUSE;Droit;
2014;ORLEANS-TOURS;TOULOUSE;Droit;
2014;PARIS;TOULOUSE;Droit;
2014;POITIERS;TOULOUSE;Droit;
2014;REIMS;TOULOUSE;Droit;
2014;RENNES;TOULOUSE;Droit;
2014;ROUEN;TOULOUSE;Droit;
2014;STRASBOURG;TOULOUSE;Droit;
2014;TOULOUSE;TOULOUSE;Droit;
2014;VERSAILLES;TOULOUSE;Droit;1
2014;AIX-MARSEILLE;VERSAILLES;Droit;
2014;AMIENS;VERSAILLES;Droit;
2014;BESANCON;VERSAILLES;Droit;
2014;BORDEAUX;VERSAILLES;Droit;2
2014;CAEN;VERSAILLES;Droit;
2014;CLERMONT-FERRAND;VERSAILLES;Droit;
2014;CRETEIL;VERSAILLES;Droit;
2014;DIJON;VERSAILLES;Droit;
2014;GRENOBLE;VERSAILLES;Droit;
2014;LILLE;VERSAILLES;Droit;
2014;LIMOGES;VERSAILLES;Droit;
2014;LYON;VERSAILLES;Droit;
2014;MONTPELLIER;VERSAILLES;Droit;
2014;NANCY-METZ;VERSAILLES;Droit;
2014;NANTES;VERSAILLES;Droit;
2014;NICE;VERSAILLES;Droit;
2014;ORLEANS-TOURS;VERSAILLES;Droit;
2014;PARIS;VERSAILLES;Droit;1
2014;POITIERS;VERSAILLES;Droit;
2014;REIMS;VERSAILLES;Droit;
2014;RENNES;VERSAILLES;Droit;
2014;ROUEN;VERSAILLES;Droit;
2014;STRASBOURG;VERSAILLES;Droit;
2014;TOULOUSE;VERSAILLES;Droit;
2014;VERSAILLES;VERSAILLES;Droit;2
2014;AIX-MARSEILLE;AIX-MARSEILLE;Lettres;
2014;AMIENS;AIX-MARSEILLE;Lettres;
2014;BESANCON;AIX-MARSEILLE;Lettres;
2014;BORDEAUX;AIX-MARSEILLE;Lettres;
2014;CAEN;AIX-MARSEILLE;Lettres;
2014;CLERMONT-FERRAND;AIX-MARSEILLE;Lettres;
2014;CRETEIL;AIX-MARSEILLE;Lettres;1
2014;DIJON;AIX-MARSEILLE;Lettres;
2014;GRENOBLE;AIX-MARSEILLE;Lettres;
2014;LILLE;AIX-MARSEILLE;Lettres;
2014;LIMOGES;AIX-MARSEILLE;Lettres;
2014;LYON;AIX-MARSEILLE;Lettres;
2014;MONTPELLIER;AIX-MARSEILLE;Lettres;
2014;NANCY-METZ;AIX-MARSEILLE;Lettres;
2014;NANTES;AIX-MARSEILLE;Lettres;
2014;NICE;AIX-MARSEILLE;Lettres;
2014;ORLEANS-TOURS;AIX-MARSEILLE;Lettres;
2014;PARIS;AIX-MARSEILLE;Lettres;
2014;POITIERS;AIX-MARSEILLE;Lettres;
2014;REIMS;AIX-MARSEILLE;Lettres;
2014;RENNES;AIX-MARSEILLE;Lettres;
2014;ROUEN;AIX-MARSEILLE;Lettres;
2014;STRASBOURG;AIX-MARSEILLE;Lettres;
2014;TOULOUSE;AIX-MARSEILLE;Lettres;
2014;VERSAILLES;AIX-MARSEILLE;Lettres;
2014;AIX-MARSEILLE;BESANCON;Lettres;
2014;AMIENS;BESANCON;Lettres;
2014;BESANCON;BESANCON;Lettres;
2014;BORDEAUX;BESANCON;Lettres;
2014;CAEN;BESANCON;Lettres;
2014;CLERMONT-FERRAND;BESANCON;Lettres;
2014;CRETEIL;BESANCON;Lettres;
2014;DIJON;BESANCON;Lettres;
2014;GRENOBLE;BESANCON;Lettres;
2014;LILLE;BESANCON;Lettres;1
2014;LIMOGES;BESANCON;Lettres;
2014;LYON;BESANCON;Lettres;
2014;MONTPELLIER;BESANCON;Lettres;
2014;NANCY-METZ;BESANCON;Lettres;
2014;NANTES;BESANCON;Lettres;
2014;NICE;BESANCON;Lettres;
2014;ORLEANS-TOURS;BESANCON;Lettres;
2014;PARIS;BESANCON;Lettres;
2014;POITIERS;BESANCON;Lettres;
2014;REIMS;BESANCON;Lettres;
2014;RENNES;BESANCON;Lettres;
2014;ROUEN;BESANCON;Lettres;
2014;STRASBOURG;BESANCON;Lettres;
2014;TOULOUSE;BESANCON;Lettres;
2014;VERSAILLES;BESANCON;Lettres;
2014;AIX-MARSEILLE;BORDEAUX;Lettres;
2014;AMIENS;BORDEAUX;Lettres;
2014;BESANCON;BORDEAUX;Lettres;
2014;BORDEAUX;BORDEAUX;Lettres;
2014;CAEN;BORDEAUX;Lettres;
2014;CLERMONT-FERRAND;BORDEAUX;Lettres;
2014;CRETEIL;BORDEAUX;Lettres;
2014;DIJON;BORDEAUX;Lettres;
2014;GRENOBLE;BORDEAUX;Lettres;
2014;LILLE;BORDEAUX;Lettres;
2014;LIMOGES;BORDEAUX;Lettres;
2014;LYON;BORDEAUX;Lettres;
2014;MONTPELLIER;BORDEAUX;Lettres;
2014;NANCY-METZ;BORDEAUX;Lettres;
2014;NANTES;BORDEAUX;Lettres;
2014;NICE;BORDEAUX;Lettres;
2014;ORLEANS-TOURS;BORDEAUX;Lettres;
2014;PARIS;BORDEAUX;Lettres;
2014;POITIERS;BORDEAUX;Lettres;
2014;REIMS;BORDEAUX;Lettres;1
2014;RENNES;BORDEAUX;Lettres;
2014;ROUEN;BORDEAUX;Lettres;
2014;STRASBOURG;BORDEAUX;Lettres;
2014;TOULOUSE;BORDEAUX;Lettres;
2014;VERSAILLES;BORDEAUX;Lettres;
2014;AIX-MARSEILLE;CAEN;Lettres;
2014;AMIENS;CAEN;Lettres;
2014;BESANCON;CAEN;Lettres;
2014;BORDEAUX;CAEN;Lettres;
2014;CAEN;CAEN;Lettres;
2014;CLERMONT-FERRAND;CAEN;Lettres;
2014;CRETEIL;CAEN;Lettres;
2014;DIJON;CAEN;Lettres;
2014;GRENOBLE;CAEN;Lettres;
2014;LILLE;CAEN;Lettres;
2014;LIMOGES;CAEN;Lettres;
2014;LYON;CAEN;Lettres;
2014;MONTPELLIER;CAEN;Lettres;
2014;NANCY-METZ;CAEN;Lettres;
2014;NANTES;CAEN;Lettres;
2014;NICE;CAEN;Lettres;
2014;ORLEANS-TOURS;CAEN;Lettres;
2014;PARIS;CAEN;Lettres;
2014;POITIERS;CAEN;Lettres;
2014;REIMS;CAEN;Lettres;
2014;RENNES;CAEN;Lettres;
2014;ROUEN;CAEN;Lettres;
2014;STRASBOURG;CAEN;Lettres;1
2014;TOULOUSE;CAEN;Lettres;
2014;VERSAILLES;CAEN;Lettres;
2014;AIX-MARSEILLE;CLERMONT-FERRAND;Lettres;
2014;AMIENS;CLERMONT-FERRAND;Lettres;
2014;BESANCON;CLERMONT-FERRAND;Lettres;
2014;BORDEAUX;CLERMONT-FERRAND;Lettres;
2014;CAEN;CLERMONT-FERRAND;Lettres;
2014;CLERMONT-FERRAND;CLERMONT-FERRAND;Lettres;
2014;CRETEIL;CLERMONT-FERRAND;Lettres;
2014;DIJON;CLERMONT-FERRAND;Lettres;
2014;GRENOBLE;CLERMONT-FERRAND;Lettres;
2014;LILLE;CLERMONT-FERRAND;Lettres;1
2014;LIMOGES;CLERMONT-FERRAND;Lettres;
2014;LYON;CLERMONT-FERRAND;Lettres;
2014;MONTPELLIER;CLERMONT-FERRAND;Lettres;
2014;NANCY-METZ;CLERMONT-FERRAND;Lettres;
2014;NANTES;CLERMONT-FERRAND;Lettres;
2014;NICE;CLERMONT-FERRAND;Lettres;
2014;ORLEANS-TOURS;CLERMONT-FERRAND;Lettres;
2014;PARIS;CLERMONT-FERRAND;Lettres;
2014;POITIERS;CLERMONT-FERRAND;Lettres;
2014;REIMS;CLERMONT-FERRAND;Lettres;
2014;RENNES;CLERMONT-FERRAND;Lettres;
2014;ROUEN;CLERMONT-FERRAND;Lettres;
2014;STRASBOURG;CLERMONT-FERRAND;Lettres;
2014;TOULOUSE;CLERMONT-FERRAND;Lettres;
2014;VERSAILLES;CLERMONT-FERRAND;Lettres;
2014;AIX-MARSEILLE;CRETEIL;Lettres;
2014;AMIENS;CRETEIL;Lettres;1
2014;BESANCON;CRETEIL;Lettres;
2014;BORDEAUX;CRETEIL;Lettres;
2014;CAEN;CRETEIL;Lettres;
2014;CLERMONT-FERRAND;CRETEIL;Lettres;
2014;CRETEIL;CRETEIL;Lettres;
2014;DIJON;CRETEIL;Lettres;
2014;GRENOBLE;CRETEIL;Lettres;
2014;LILLE;CRETEIL;Lettres;2
2014;LIMOGES;CRETEIL;Lettres;
2014;LYON;CRETEIL;Lettres;
2014;MONTPELLIER;CRETEIL;Lettres;
2014;NANCY-METZ;CRETEIL;Lettres;
2014;NANTES;CRETEIL;Lettres;
2014;NICE;CRETEIL;Lettres;
2014;ORLEANS-TOURS;CRETEIL;Lettres;1
2014;PARIS;CRETEIL;Lettres;
2014;POITIERS;CRETEIL;Lettres;
2014;REIMS;CRETEIL;Lettres;
2014;RENNES;CRETEIL;Lettres;1
2014;ROUEN;CRETEIL;Lettres;
2014;STRASBOURG;CRETEIL;Lettres;
2014;TOULOUSE;CRETEIL;Lettres;
2014;VERSAILLES;CRETEIL;Lettres;
2014;AIX-MARSEILLE;GRENOBLE;Lettres;
2014;AMIENS;GRENOBLE;Lettres;
2014;BESANCON;GRENOBLE;Lettres;
2014;BORDEAUX;GRENOBLE;Lettres;
2014;CAEN;GRENOBLE;Lettres;
2014;CLERMONT-FERRAND;GRENOBLE;Lettres;
2014;CRETEIL;GRENOBLE;Lettres;
2014;DIJON;GRENOBLE;Lettres;
2014;GRENOBLE;GRENOBLE;Lettres;
2014;LILLE;GRENOBLE;Lettres;
2014;LIMOGES;GRENOBLE;Lettres;
2014;LYON;GRENOBLE;Lettres;
2014;MONTPELLIER;GRENOBLE;Lettres;
2014;NANCY-METZ;GRENOBLE;Lettres;
2014;NANTES;GRENOBLE;Lettres;
2014;NICE;GRENOBLE;Lettres;
2014;ORLEANS-TOURS;GRENOBLE;Lettres;
2014;PARIS;GRENOBLE;Lettres;1
2014;POITIERS;GRENOBLE;Lettres;
2014;REIMS;GRENOBLE;Lettres;
2014;RENNES;GRENOBLE;Lettres;
