link;reference;title;jobLocation;datePosted;employmentType;duration.months;workHours;baseSalary;Salaire.brut.min;Salaire.brut.max;educationRequirements;experienceRequirements
https://emploi.cnrs.fr/Offres/CDD/UMR5600-PATGIL-027/Default.aspx;UMR5600-PATGIL-027;Ingénieur(e) de recherche en SHS, traitement et analyse de bases de données (H/F);LYON 07;lundi 15 février 2021;CDD Technique/Administratif;36;Temps complet;entre 2642 et 2835 euros brut mensuels selon expérience;2642;2835;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR3212-STEGAS-001/Default.aspx;UPR3212-STEGAS-001;Ingénieur-e de recherche en biologie cellulaire H/F;STRASBOURG;mercredi 31 mars 2021;CDD Technique/Administratif;12;Temps complet;Entre 2461 et 2835 € bruts mensuels selon expérience;2461;2835;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7361-KARANS-003/Default.aspx;UMR7361-KARANS-003;Ingénieur de recherche (3 ans) physico-chimiste pour la fonctionnalisation de biomatériaux (H/F);MULHOUSE;mercredi 18 novembre 2020;CDD Technique/Administratif;36;Temps complet;entre 2 461 € et 2 835 € bruts mensuels selon expérience;2461;2835;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5506-THIGIL-019/Default.aspx;UMR5506-THIGIL-019;Ingénieur de recherche en sciences des données (H/F);MONTPELLIER;jeudi 11 mars 2021;CDD Technique/Administratif;12;Temps complet;entre 2460 et 2835€ brut mensuel selon expérience;2460;2835;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7271-VIVROS-022/Default.aspx;UMR7271-VIVROS-022;Ingénieur en Robotique (H/F);SOPHIA ANTIPOLIS;mardi 23 mars 2021;CDD Technique/Administratif;12;Temps complet;Entre 2461 et 2831 € bruts selon expérience;2461;2831;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR2357-PASGEN-003/Default.aspx;UPR2357-PASGEN-003;Post-Doc (H/F) en biologie moléculaire et virologie des plantes;STRASBOURG;lundi 18 janvier 2021;CDD Scientifique;30;Temps complet;2675 à 2826 € (bruts) selon expérience;2675;2826;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5254-SOPPUY-013/Default.aspx;UMR5254-SOPPUY-013;Post-doctorant : Signature isotopique non traditionnelle pour la traçabilité géographique haute résolution du champagne et des vins effervescents - H/F;PAU;mercredi 9 décembre 2020;CDD Scientifique;18;Temps complet;Entre 2 648€ et 2 808€ bruts mensuels selon expérience;2648;2808;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR3589-SIMMUN-003/Default.aspx;UMR3589-SIMMUN-003;Ingénieur(e) de recherche (H/F) - Prévision atmosphérique sans couture;TOULOUSE;lundi 7 décembre 2020;CDD Technique/Administratif;18;Temps complet;entre 2438 et 2808 euros bruts mensuels selon expérience;2438;2808;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5077-MARPEL-003/Default.aspx;UMR5077-MARPEL-003;Ingénieur de Recherche en biologie H/F;TOULOUSE;mercredi 27 janvier 2021;CDD Technique/Administratif;8;Temps complet;Entre 2616.16 € et 2807.68 € brut mensuel selon l expérience;2616.16;2807.68;Doctorat;5 à 10 années
https://emploi.cnrs.fr/Offres/CDD/UMR5804-NATLER-003/Default.aspx;UMR5804-NATLER-003;INGÉNIEUR-E DE RECHERCHE EN DÉVELOPPEMENT D APPLICATION WEB H/F;PESSAC;mercredi 20 janvier 2021;CDD Technique/Administratif;12;Temps complet;entre 2 437,62 € et 2 807,68 € bruts mensuels selon expérience;2437.62;2807.68;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UPR8001-PHIMEN-001/Default.aspx;UPR8001-PHIMEN-001;H/F Ingenieur.e de recherche pour l étude d intégration d oxydes métalliques par PVD sur plateformes silicium pour capteurs de gaz dédiés à l aéronautique;TOULOUSE;lundi 11 janvier 2021;CDD Technique/Administratif;15;Temps complet;entre 2437,62 et 2807,68 € Bruts mensuels selon expérience;2437.62;2807.68;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5126-DELMAR-001/Default.aspx;UMR5126-DELMAR-001;Ingénieur de Recherche en calcul scientifique - Expert en deep learning H/F;TOULOUSE;lundi 22 mars 2021;CDD Technique/Administratif;12;Temps complet;Entre 2437 € et 2807 € brut mensuel selon expérience;2437;2807;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5215-ETIPAL-002/Default.aspx;UMR5215-ETIPAL-002;"H/F ingénieur R&D Projet ""Q-Pixel"" : Nouvelles Générations d écrans TV à base d assemblages de nano-objets photoluminescents";TOULOUSE;jeudi 11 mars 2021;CDD Technique/Administratif;24;Temps complet;2437 et 2807€ bruts mensuels selon expérience;2437;2807;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR6554-CLAPER-007/Default.aspx;UMR6554-CLAPER-007;Ingénieur (e) de recherche en Transfert Learning  H/F projet ANR HIATUS;RENNES;mercredi 17 février 2021;CDD Technique/Administratif;24;Temps complet;entre 2437€ et 2807€ brut mensuel;2437;2807;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR6554-CLAPER-008/Default.aspx;UMR6554-CLAPER-008;Ingénieur (e) de recherche en apprentissage automatique  H/F projet ANR DYNALEARN;RENNES;vendredi 19 février 2021;CDD Technique/Administratif;12;Temps complet;entre 2437€ et 2807€ brut mensuel;2437;2807;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8111-FREARE-007/Default.aspx;UMR8111-FREARE-007;Ingénieur-e en traitement et validation des données du satellite Gaia, H/F;MEUDON;mercredi 27 janvier 2021;CDD Technique/Administratif;12;Temps complet;entre 2 437€ et 2 807 brut mensuel selon expérience;2437;2807;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR3589-JEAMAH1-003/Default.aspx;UMR3589-JEAMAH1-003;Ingénieur(e) de recherche (H/F) en assimilation de données de vents de la mission AEOLUS;TOULOUSE;mercredi 3 février 2021;CDD Technique/Administratif;10;Temps complet;entre 2437 et 2807 € bruts mensuels selon expérience;2437;2807;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9015-MONGRA-005/Default.aspx;UMR9015-MONGRA-005;F/H Gestionnaire administrative (RH, Finances) (H/F);ST AUBIN;vendredi 5 mars 2021;CDD Technique/Administratif;12;Temps complet;entre 1650 et 1800 € bruts mensuels selon expérience;2650;2800;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7374-NICNOU-011/Default.aspx;UMR7374-NICNOU-011;Ingénieur de Recherche H/F en sciences des matériaux;ORLEANS;lundi 15 mars 2021;CDD Technique/Administratif;8;Temps complet;entre 2 600 € et 2 800 € bruts mensuels selon expérience;2600;2800;Doctorat;5 à 10 années
https://emploi.cnrs.fr/Offres/CDD/UMR5824-TAIDAO-016/Default.aspx;UMR5824-TAIDAO-016;Post-doctorant(e) en théorie des jeux coopératifs, théorie du choix social et l implémentation (H/F);ST ETIENNE;mercredi 20 janvier 2021;CDD Scientifique;8;Temps complet;entre 2600 € et 2800 € bruts mensuels selon expérience;2600;2800;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8501-MARCHE-001/Default.aspx;UMR8501-MARCHE-001;Postdoc H/F Caractérisation d un microscope pour gaz quantiques (H/F);PALAISEAU;mercredi 25 novembre 2020;CDD Scientifique;8;Temps complet;entre 2600 et 2800 euros bruts mensuels;2600;2800;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5253-SYLCAI-009/Default.aspx;UMR5253-SYLCAI-009;Offre de post-doctorat : Mousses Polyurethanes (H/F);MONTPELLIER;mercredi 17 mars 2021;CDD Scientifique;6;Temps complet;2500-2800€ brut;2500;2800;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR6074-DOMLAV-001/Default.aspx;UMR6074-DOMLAV-001;Ingénieur de recherche en biotechnologie H/F;RENNES;vendredi 19 mars 2021;CDD Technique/Administratif;24;Temps complet;entre 2460 et 2800 € mensuel bruts selon expérience;2460;2800;Supérieur à bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR137-VINCRO-008/Default.aspx;UMR137-VINCRO-008;(H/F) Postdoc: Optimisation des couples de transfert de spin dans des dispositifs à skyrmions;PALAISEAU;lundi 11 janvier 2021;CDD Scientifique;12;Temps complet;entre 2400 et 2750 euros brut par mois;2400;2750;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR9012-SOPHEB-026/Default.aspx;UMR9012-SOPHEB-026;Ingénieur Responsable en Conception Expérimentale (H/F);ORSAY;mardi 22 décembre 2020;CDD Technique/Administratif;24;Temps complet;Entre 2151 € et 2750 € bruts mensuels;2151;2750;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8129-VINGAU-013/Default.aspx;UMR8129-VINGAU-013;ingénieur d étude des multiples dimensions de la désorientation de la crise Covid-19 (h/f);PARIS 05;lundi 18 janvier 2021;CDD Technique/Administratif;3;Temps complet;entre 2150€ et 2750€ bruts;2150;2750;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7605-VIRQUE-005/Default.aspx;UMR7605-VIRQUE-005;H/F Administreur-trice systèmes et réseaux;PALAISEAU;vendredi 2 avril 2021;CDD Technique/Administratif;9;Temps complet;Entre 2151,31€ et 2748,08€ bruts mensuels selon expérience;2151.33;2748.08;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7326-FRELEP-055/Default.aspx;UMR7326-FRELEP-055;H/F Ingénieur -e en conception instrumentalle optique;MARSEILLE 13;jeudi 3 décembre 2020;CDD Technique/Administratif;12;Temps complet;entre 2151,31 et 2748,08 brut mensuel selon experience.;2151.31;2748.08;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7605-VIRQUE-006/Default.aspx;UMR7605-VIRQUE-006;Exploitant de l installation laser APOLLON (H/F);GIF SUR YVETTE;jeudi 1 avril 2021;CDD Technique/Administratif;12;Temps complet;Entre 2151€ et 2748€ bruts mensuels selon expérience;2151;2748;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8209-ANNREA-007/Default.aspx;UMR8209-ANNREA-007;Médiateur (H/F) Programme 13-Novembre ANR;PARIS 05;vendredi 2 avril 2021;CDD Technique/Administratif;4;Temps complet;entre 2151 € et 2748 € bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY400-STERIG-132/Default.aspx;MOY400-STERIG-132;Ingénieur(e) de prévention des risques (H/F);GIF SUR YVETTE;vendredi 2 avril 2021;CDD Technique/Administratif;12;Temps complet;Entre 2.151 € et 2.748 € bruts mensuels selon expérience;2151;2748;Bac+3;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8209-ANNREA-009/Default.aspx;UMR8209-ANNREA-009;Agent de liaison (H/F) Programme 13-Novembre ANR;PARIS 05;lundi 29 mars 2021;CDD Technique/Administratif;4;Temps complet;entre 2151 € et 2748 euros bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8209-CARKLE-008/Default.aspx;UMR8209-CARKLE-008;Agent de liaison (H/F) Programme 13-Novembre ANR;PARIS 05;lundi 29 mars 2021;CDD Technique/Administratif;4;Temps complet;entre 2151 € et 2748 euros bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8209-CARKLE-007/Default.aspx;UMR8209-CARKLE-007;Médiateur (H/F) Programme 13-Novembre;PARIS 05;lundi 29 mars 2021;CDD Technique/Administratif;7;Temps complet;entre 2151 € et 2748 € bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY500-BENBEN-015/Default.aspx;MOY500-BENBEN-015;Chargé(e) des achats et des marchés H/F;MEUDON;vendredi 12 mars 2021;CDD Technique/Administratif;12;Temps complet;entre 2 151€ et 2 748€ bruts mensuels selon expérience.;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY1632-SONVEL-056/Default.aspx;MOY1632-SONVEL-056;Responsable de la cellule signalement du CNRS (H/F);PARIS 16;vendredi 12 mars 2021;CDD Technique/Administratif;36;Temps complet;de 2151 à 2748 euros bruts mensuels (en fonction du nombre d années d expérience) négociable;2151;2748;Bac+5;5 à 10 années
https://emploi.cnrs.fr/Offres/CDD/UMR7288-MARTEL-005/Default.aspx;UMR7288-MARTEL-005;Ingénieur en microscopie et imagerie optique H/F;MARSEILLE 09;vendredi 12 février 2021;CDD Technique/Administratif;24;Temps complet;entre 2151€ à 2748€ bruts mensuels selon expérience;2151;2748;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8006-FARZID-001/Default.aspx;UMR8006-FARZID-001;Ingénieur-e H/F en instrumentation et pilotage de systèmes robotisés;PARIS 13;vendredi 5 février 2021;CDD Technique/Administratif;8;Temps complet;Entre 2151 et  2748 euros bruts selon expérience;2151;2748;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8058-CAMBOU-006/Default.aspx;UMR8058-CAMBOU-006;Ingénieur.e d études en production, traitement, analyse de données et enquêtes H/F;AUBERVILLIERS;lundi 18 janvier 2021;CDD Technique/Administratif;12;Temps complet;de 2151 à 2748€ bruts mensuels selon expérience;2151;2748;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY400-STERIG-125/Default.aspx;MOY400-STERIG-125;Chargé-e d opérations immobilières (H/F);GIF SUR YVETTE;vendredi 8 janvier 2021;CDD Technique/Administratif;24;Temps complet;Entre 2151 € et 2748 € bruts mensuels;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/INS1630-KILAUD-003/Default.aspx;INS1630-KILAUD-003;Chargé(e) des partenariats académiques et publics  (H/F);PARIS 16;mercredi 30 décembre 2020;CDD Technique/Administratif;12;Temps complet;entre 2151 e 2748 euros bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY1649-SEBTUR-003/Default.aspx;MOY1649-SEBTUR-003;Acheteur public ESS H/F;MEUDON;mercredi 16 décembre 2020;CDD Technique/Administratif;15;Temps complet;de 2151 à 2748 € bruts mensuels selon expérience;2151;2748;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UPR3407-GUYDIR-002/Default.aspx;UPR3407-GUYDIR-002;Ingénieur d étude métallurgiste ou mécanicien des matériaux (H/F);VILLETANEUSE;mardi 15 décembre 2020;CDD Technique/Administratif;18;Temps complet;entre 2151 et 2748 € bruts mensuels selon expérience;2151;2748;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8109-SYLDES-021/Default.aspx;UMR8109-SYLDES-021;Ingénieur-e en conception mécanique (H/F);MEUDON;mardi 17 novembre 2020;CDD Technique/Administratif;36;Temps complet;selon expérience et diplôme entre 2151€ et 2748€ bruts;2151;2748;Bac+4;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY1649-SEBTUR-005/Default.aspx;MOY1649-SEBTUR-005;Acheteur public ESS H/F;MEUDON;vendredi 12 mars 2021;CDD Technique/Administratif;15;Temps complet;de 2151 à 2748 € bruts mensuels selon expérience;1988;2748;Bac+3;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY700-SANBUS-046/Default.aspx;MOY700-SANBUS-046;Chargé d opérations immobilières et référent logiciel patrimoine (H/F);VILLEURBANNE;mercredi 10 février 2021;CDD Technique/Administratif;10;Temps complet;Entre 2109 et 2731€ brut mensuel selon expertise et expérience;2109;2731;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY700-SANBUS-042/Default.aspx;MOY700-SANBUS-042;Chargé d opérations immobilières et référent logiciel patrimoine (H/F);VILLEURBANNE;vendredi 18 décembre 2020;CDD Technique/Administratif;10;Temps complet;Entre 2109 et 2731€ brut mensuel selon expertise et expérience;2109;2731;Bac+3;5 à 10 années
https://emploi.cnrs.fr/Offres/CDD/UMR7647-GAEZUC-003/Default.aspx;UMR7647-GAEZUC-003;Synthèse de molécules conjuguées fonctionnelles pour la détection aqueuse H/F;PALAISEAU;jeudi 25 mars 2021;CDD Scientifique;12;Temps complet;salaire brut entre 2500 et 2730 euros;2500;2730;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5256-DAVFAR-008/Default.aspx;UMR5256-DAVFAR-008;H/F Chercheur-ingénieur en génie chimique pour le traitement de l air;VILLEURBANNE;mardi 9 mars 2021;CDD Scientifique;24;Temps complet;2 600 - 2 700 euros bruts mensuels selon expérience;2600;2700;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5635-STEBRO-001/Default.aspx;UMR5635-STEBRO-001;CDD Chercheur sur le traitement des procédés membranaires H/F;MONTPELLIER;jeudi 18 mars 2021;CDD Scientifique;24;Temps complet;entre 2600 et 2700 brut ( environ 2150 € net);2600;2700;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR6296-KARBAL-002/Default.aspx;UMR6296-KARBAL-002;CDD Chercheur(e) (H/F) en Thermodynamique des fluides hydrothermaux;AUBIERE;vendredi 19 février 2021;CDD Scientifique;11;Temps complet;entre 2600€ et 2700 € brut mensuel;2600;2700;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5138-CECBAT-008/Default.aspx;UMR5138-CECBAT-008;Post-doct : archéologie terrestre et subaquatique en Gaule romaine (Savoies) (H/F);LYON 07;mercredi 25 novembre 2020;CDD Scientifique;6;Temps complet;entre 2600 et 2700 euros bruts;2600;2700;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9007-JEALAH0-004/Default.aspx;UMR9007-JEALAH0-004;Mise au point d une cellule de caractérisation électromagnétique de matériaux diélectriques à pertes H/F;MARNE LA VALLEE;lundi 22 mars 2021;CDD Scientifique;13;Temps complet;de 2500 à 2700  euros de salaire brut mensuel;2500;2700;Ingénieur;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7310-CHRVAY-002/Default.aspx;UMR7310-CHRVAY-002;Ingénieur de recherche pour le développement d un webSIG pour le projet EGYLandscape (H/F) — Aix-en-Provence;AIX EN PROVENCE;vendredi 19 février 2021;CDD Technique/Administratif;12;Temps complet;entre 2 500 et 2 700 euros bruts mensuels selon l espérience;2500;2700;Supérieur à bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5203-GUILEB-002/Default.aspx;UMR5203-GUILEB-002;CDD Chercheur, Analyse structurale des Récepteurs couplés aux protéines G (H/F);MONTPELLIER;jeudi 21 janvier 2021;CDD Scientifique;24;Temps complet;entre 2400 et 2700 euros bruts mensuels;2400;2700;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5203-GUILEB-003/Default.aspx;UMR5203-GUILEB-003;CDD Chercheur, Dynamique structurale des récepteurs couplés aux protéines G (H/F);MONTPELLIER;jeudi 21 janvier 2021;CDD Scientifique;24;Temps complet;entre 2400 et 2700 euros bruts mensuels;2400;2700;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UAR3598-ARIALL-015/Default.aspx;UAR3598-ARIALL-015;Ingénieur-e des systèmes et techniques audiovisuels et multimédia  - projet H2020 EOSC-PILLAR, CNRS F/H (H/F);AUBERVILLIERS;vendredi 5 février 2021;CDD Technique/Administratif;12;Temps complet;Rémunération entre 2100 et 2700 euros bruts mensuels selon expérience;2100;2700;Bac+3;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7218-CHAROS-006/Default.aspx;UMR7218-CHAROS-006;Ingénieur de recherche(H/F) Recherche action France-Brésil en co-production sociale de la ville;ST DENIS;mardi 24 novembre 2020;CDD Technique/Administratif;18;Temps complet;entre 2511 et 2695 € bruts mensuels selon expérience;2511;2695;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMS2000-CYRMIC-009/Default.aspx;UMS2000-CYRMIC-009;Ingénierie de la recherche et de la formation en islamologie (H/F);PARIS 06;vendredi 18 décembre 2020;CDD Technique/Administratif;5;Temps complet;salaire brut mensuel de 2510€ à 2695€ selon expérience;2510;2695;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR9198-JOAMEN-006/Default.aspx;UMR9198-JOAMEN-006;Ingénieur de recherche en parasitologie et biochimie CDD H/F;GIF SUR YVETTE;jeudi 17 décembre 2020;CDD Technique/Administratif;13;Temps complet;salaire brut mensuel de 2510€ à 2695€ selon expérience;2510;2695;Ingénieur;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY2000-LAUSCH1-022/Default.aspx;MOY2000-LAUSCH1-022;Chargé(e) du partenariat et valorisation (H/F);SOPHIA ANTIPOLIS;mercredi 6 janvier 2021;CDD Technique/Administratif;12;Temps complet;Entre 2109 et 2695 € bruts mensuels selon expérience;2109;2695;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMS3113-PATMER-005/Default.aspx;UMS3113-PATMER-005;(H/F) Ingénieur(e) d études Gestion de Données de l Infrastructure de Recherche d observation littorale et côtière ILICO;PLOUZANE;mardi 23 février 2021;CDD Technique/Administratif;8;Temps complet;2109,55€ à 2694,73€ bruts mensuels selon expérience;2109.55;2694.73;Bac+5;Indifférent
